account,position_start_block,position_end_block,position_start_date,position_end_date,tokenA,tokenB,position_investment_value,position_redemption_value,position_redemption_value_if_held,pool_net_gain,hodl_net_gain,pool_roi,hodl_roi,pool_vs_hodl_roi,claimed_rewards_in_USD
0x61c808d82a3ac53231750dadc13c777b59310bd9,14993064,14993119,2022-06-19,2022-06-20,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,398478.74879863136,499.171598220252,403865.35666292894,-397979.5772004111,5386.607864297577,-0.9987473068520588,0.013517930079176354,-0.9987640148133903,0
0x6371c0cd370efe30a1f95095e8ab04f06ede9580,11724565,12222810,2021-01-25,2021-04-12,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,214.51791922094145,277.5558113862433,226.5256179047933,63.037892165301855,12.007698683851856,0.2938583983763909,0.055975271098376626,0.22527338829684831,8.152106512918719
0x6385aeae7c6a8ab8213703783bf7630af10d83a2,12486838,12492782,2021-05-23,2021-05-23,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30708.996813463393,18600.18566573445,18331.850867774905,-12108.811147728942,-12377.145945688488,-0.3943082615587174,-0.40304624800579997,0.014637627149326447,0
0x64ca35bef43e3358d91001e3fb98ad04fbaef864,14626778,14648551,2022-04-21,2022-04-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,958630.8351076816,943622.2514484399,957259.3578443938,-15008.583659241674,-1371.4772632877575,-0.015656270494945827,-0.0014306625794419617,-0.01424598911904362,590.4224804088947
0x65b1b96bd01926d3d60dd3c8bc452f22819443a9,13269710,14091986,2021-09-21,2022-01-28,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,737563.4712144722,462080.47932869196,272844.106160981,-275482.99188578024,-464719.3650534912,-0.37350411542503575,-0.6300737267916539,0.6935695838562825,0.13913560007238399
0x65b27ba7362ce3f241dafdfc03ef24d080e41413,12538684,12606975,2021-05-31,2021-06-10,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1345.055637118614,1629.092393100318,1921.5791562989539,284.0367559817041,576.5235191803399,0.21117100894812746,0.428624291271231,-0.15221166520247764,27.532170223668942
0x67d21ebd269d61ef8cd9f0f3698869b3d818a4b5,12339016,13057302,2021-04-30,2021-08-19,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12663.674693569415,25635.206128145914,36679.78510362032,12971.531434576498,24016.110410050904,1.024310221831852,1.8964566755845544,-0.3011080611370403,0
0x6af235d2bbe050e6291615b71ca5829658810142,11721956,11742615,2021-01-25,2021-01-28,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4700.426372265463,5113.147281278643,6021.508555820895,412.72090901318006,1321.0821835554316,0.08780499391468206,0.28105581896790993,-0.15085277486887458,55.550583848186875
0x716a42b8b7a89ccfedb90d42036166846c38ac75,12973270,13061306,2021-08-06,2021-08-20,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2081.6201261826322,2625.5408888922866,2932.6886564418287,543.9207627096544,851.0685302591965,0.2612968407963659,0.4088491072671957,-0.10473248391876627,0.017795972635131087
0x738671901affbc417fa370cf936e461bb5315bd0,11735271,11773682,2021-01-27,2021-02-02,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10658.18632672004,13753.49648359926,17277.17673138849,3095.310156879219,6618.990404668448,0.2904162173557884,0.6210240843767817,-0.20395000309208774,39.786702126882915
0x74347412592483e904afadac7fcdb81894ee85e6,13595220,14678402,2021-11-11,2022-04-29,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2119.1743982764137,1512.4620786962403,1442.0512477292039,-606.7123195801735,-677.1231505472099,-0.28629655023844675,-0.31952214555721975,0.04882685762930566,0.0006976527243738876
0x746682c3aaec9fd24da6e97ffb05cf43601d5155,13529716,14756861,2021-11-01,2022-05-11,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19112.015545201797,10661.02071133568,9264.284566597713,-8450.994833866118,-9847.730978604084,-0.44218229175665347,-0.5152638639976632,0.15076567809390104,0
0x7ad783e52e54542f0911dc905e82f306aae555d9,13243417,13243498,2021-09-17,2021-09-17,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8099.950660976069,8073.630454790365,8047.42158348501,-26.320206185704592,-52.52907749105907,-0.003249427964112182,-0.006485110797542704,0.00325680356539796,0
0x7bac4f6563ff37491dcf89aafae4a25fd03462c7,12562481,12961254,2021-06-03,2021-08-05,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3669.4630585194736,5466.523532356464,7434.9673723947435,1797.0604738369902,3765.50431387527,0.48973390525480703,1.026173108660357,-0.26475487267730397,259.5885273005909
0x7d5c0d9f72ba92bf3d7bdbd22e02e3fe11fa06a6,13002502,13057272,2021-08-11,2021-08-19,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,749.522198814619,955.0922788418586,1079.8340997896616,205.57008002723967,330.3119009750427,0.2742681675770937,0.4406966217911039,-0.1155194311534533,1.6895618418276155
0x7d8c113d440bf2979f3fb22857844bb2ecc0ba8d,12574614,13684304,2021-06-05,2021-11-25,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5808.834334387726,11358.462425579208,10489.522881809915,5549.628091191482,4680.688547422189,0.9553772360726887,0.8057879219782487,0.08283880530697328,164.58125996055512
0x8149dc18d39fdba137e43c871e7801e7cf566d41,12454718,13197524,2021-05-18,2021-09-10,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1278.8476680550154,1902.846943817294,2222.252439951454,623.9992757622786,943.4047718964387,0.48793870556241603,0.7376990985417771,-0.14373051881591709,54.31139813369617
0x84d2aada921683c009a93958a3d8f1d772c6f1be,13028254,14331829,2021-08-15,2022-03-06,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3130.2124960704577,2405.369655188457,1600.6537727074121,-724.8428408820009,-1529.5587233630456,-0.23156346151960588,-0.48864373434173936,0.5027420021757203,576.06403225506
0x86ae4c400b966a63e803c85cc2df913289058b53,12445816,12727430,2021-05-16,2021-06-29,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1333.5291786449602,1090.2049767626527,824.1571458401475,-243.32420188230753,-509.37203280481276,-0.18246635002734377,-0.3819729188996084,0.3228120174233223,0
0x87a77aee44412f242f9a24573c13faf5dc243ebd,13872426,13991661,2021-12-25,2022-01-12,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,66047.15706439975,60973.008261923926,66713.55611582693,-5074.148802475829,666.3990514271718,-0.0768261501025433,0.010089746191155428,-0.08604769687192751,0
0x87a77aee44412f242f9a24573c13faf5dc243ebd,13993102,14087301,2022-01-12,2022-01-27,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,61456.19008854871,55972.67922616368,51984.90592160671,-5483.510862385032,-9471.284166942001,-0.08922633919356462,-0.15411440496547815,0.0767102148952724,0.12119137560076039
0x8b3cd052fd79f5a533185d7748df94b0014e38f0,13078652,13078660,2021-08-23,2021-08-23,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35180.709085776565,35238.466756652204,35238.466756652204,57.75767087563872,57.75767087563872,0.0016417426588763654,0.0016417426588763654,0.0,0
0x8ed14476df77bedc27af8b943efdfb2e26f2d29f,12647133,14953951,2021-06-16,2022-06-13,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50651.13087639194,19139.970456791627,11947.249225976795,-31511.16041960031,-38703.88165041514,-0.6221215572955232,-0.7641267032095959,0.6020399419789255,862.6566052963769
0x90f1aebcf39c892891b0ac3866c3f357fb04ae40,14370522,15019014,2022-03-12,2022-06-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2145.3692029217477,791.5105199120884,547.2554137818864,-1353.8586830096592,-1598.1137891398612,-0.6310609293569882,-0.7449131771647569,0.4463274368402174,28.178305322129223
0x917270f2f67903caee277cc2d018e032dc947c19,12337561,12992474,2021-04-29,2021-08-09,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,181741.30070740695,324561.1101443602,464474.8406691284,142819.80943695328,282733.53996172146,0.7858412418148419,1.5556922882207507,-0.3012299446041182,0
0x93762915239e7a59309b5c14435bfe28825e5bfd,13061638,13087289,2021-08-20,2021-08-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,698.3276836450102,623.3303533758511,543.5381325092093,-74.99733026915908,-154.78955113580093,-0.10739561387241728,-0.2216574750808348,0.1468015141794857,0
0x974678f5aff73bf7b5a157883840d752d01f1973,12739577,13157244,2021-07-01,2021-09-04,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1565.0072954222344,3274.7195343205167,4111.515489186338,1709.7122388982823,2546.5081937641035,1.0924627916427743,1.6271541999918044,-0.20352494282623304,93.52250023191604
0x99dd878c588e70f0ea34fda6aa153f5a1de17fe9,12548964,12549080,2021-06-01,2021-06-01,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,927.0551352921954,905.6288544739576,906.2604493308123,-21.42628081823773,-20.79468596138304,-0.02311219689375266,-0.022430905314848218,-0.0006969242200970628,0
0x99dd878c588e70f0ea34fda6aa153f5a1de17fe9,12549498,13614450,2021-06-01,2021-11-14,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,905.6024672547748,2084.005401198455,2191.080487869907,1178.4029339436802,1285.4780206151322,1.3012364437520443,1.4194727455987446,-0.04886862315840654,0.0006198175134478321
0x9aaa39409cda3a3e8696fd8d0262f3781cf3c0b1,12969283,12986438,2021-08-06,2021-08-08,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2073.234146670985,2159.882987724812,1960.6892831140985,86.64884105382725,-112.54486355688641,0.041794044919123224,-0.054284685469608414,0.10159371315292795,0
0x9c1363e8a8dac64147c3e5e6533dacf269471247,13048486,13204276,2021-08-18,2021-09-11,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4529.1361906719585,5260.451070898256,5882.5445387727905,731.3148802262976,1353.408348100832,0.16146895333650746,0.2988226211630072,-0.10575244501324502,62.27249892041279
0x9cfa0edc9d1e9586123b84882afc696230484f91,13542706,13951132,2021-11-03,2022-01-06,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50096.521661973515,48837.740126326134,54746.233639132675,-1258.7815356473802,4649.711977159161,-0.02512712447664558,0.09281506625416254,-0.10792511411384367,1535.8950434687126
0x9d5bc1e20c131a175924e912e20255465337a223,13516028,13710148,2021-10-30,2021-11-29,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,63340.48654577934,69980.02054757165,73854.29964764231,6639.534001792308,10513.813101862972,0.10482290812517811,0.16598882760813832,-0.052458409578789424,1940.5447724194273
0x9d5bc1e20c131a175924e912e20255465337a223,13922605,14051223,2022-01-02,2022-01-21,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52636.17582507762,39798.96620778796,34148.04453684982,-12837.209617289656,-18488.1312882278,-0.24388568158809107,-0.35124381660377846,0.16548302392074382,0.18355827627865867
0x9ed629bc305c5731d43de27cbbe8f77976893c2b,11722347,11784589,2021-01-25,2021-02-03,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6436.47200448755,8531.676911753992,11877.121546253742,2095.2049072664413,5440.649541766192,0.3255207054121654,0.8452844256873852,-0.2816713310099082,102.37716616904773
0xa077bd3f8cdf7181f2beae0f1ffb71d27285034f,12603273,12666904,2021-06-10,2021-06-19,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,19285.08530659155,16157.665374805967,14717.51617162871,-3127.4199317855837,-4567.569134962841,-0.16216780387881646,-0.2368446424969491,0.09785273454996885,209.34473425615968
0xa25a9b7c73158b3b34215925796ce6aa8100c13a,11968348,12823762,2021-03-04,2021-07-14,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,96311.80328495218,105103.65070188828,110059.99899879139,8791.8474169361,13748.195713839203,0.09128525390521625,0.14274673762636556,-0.0450331486642802,1274.1618142115924
0xa25a9b7c73158b3b34215925796ce6aa8100c13a,12929802,13062963,2021-07-31,2021-08-20,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,111387.89434804417,346376.4229853072,277549.47966021224,234988.528637263,166161.58531216806,2.1096415370149164,1.491738274475117,0.24798080475364528,524.2909605644006
0xa25a9b7c73158b3b34215925796ce6aa8100c13a,13083444,13088493,2021-08-23,2021-08-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,342307.6769392157,339982.437343646,339034.57314514124,-2325.23959556967,-3273.1037940744427,-0.006792835078550014,-0.009561876681648759,0.0027957744536542895,123.55107581245743
0xa4e824cf195ab6ac261651d513459821211b44b2,13553962,14507520,2021-11-05,2022-04-02,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17780.99954811127,22026.03103455493,29725.17771549638,4245.031486443659,11944.178167385107,0.23873975560021726,0.6717382864257392,-0.25901095544763447,1582.6184322033373
0xac34330d0c4c744a202ad1764880dcd0149b83ac,14411748,14446620,2022-03-18,2022-03-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,48488.7748206067,46657.18377696958,44282.359905185054,-1831.5910436371196,-4206.414915421643,-0.03777350635097368,-0.0867502825341342,0.053629117257286314,0
0xac5348a948ce281e0507d4fc87e08c28612d8e8d,13243863,13342086,2021-09-17,2021-10-02,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7087.685946656302,6356.445146282698,6178.003891190461,-731.2408003736036,-909.6820554658407,-0.10317059839799687,-0.1283468345398393,0.02888331866327986,0.003714649325612126
0xacb8fe4a7b6a6389512cd6692f80f53099ae8ab8,13072091,14343412,2021-08-22,2022-03-08,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,434.6947576912305,238.47651993112174,135.2820647045884,-196.21823776010876,-299.4126929866421,-0.4513931541348037,-0.6887883685943114,0.7628095819787799,62.3011613228409
0xae85bd3136c4da4a29d84e78a8d4b5073ae91c28,13548185,13611112,2021-11-04,2021-11-14,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,138101.91381423094,193910.15538618626,260569.74674618992,55808.241571955325,122467.83293195898,0.4041091106603077,0.8867931627413774,-0.2558224513490201,4754.751386821561
0xaf09f697a7cd2c632d0ad8ccf95ad9ef05bf8a14,14436216,14492361,2022-03-22,2022-03-31,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6065.128244576729,6848.154793007439,6646.147744923053,783.0265484307101,581.0195003463241,0.12910304891423705,0.09579673782922163,0.030394606896709125,33.45998476231553
0xb0e83c2d71a991017e0116d58c5765abc57384af,11729614,11778939,2021-01-26,2021-02-02,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9030.481742659207,8929.420084601901,9067.015951384692,-101.06165805730598,36.53420872548486,-0.011191170187510544,0.004045654458598864,-0.01517543009966554,18.058753040594354
0xb193da6f9f2252be679fd5b020c22ded01f4ec8d,12505676,13145895,2021-05-25,2021-09-02,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,48570.29167178405,80305.9995324961,91712.47554661328,31735.707860712057,43142.18387482923,0.65339751457882,0.888242223587301,-0.12437213090295202,5999.177352030787
0xb587787a8c8cde1250eda1fc2e664666720c661f,12304727,12572169,2021-04-24,2021-06-05,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,542.4763048409988,942.7811464791341,1297.012324592392,400.3048416381354,754.5360197513932,0.7379213397264711,1.3909105577847307,-0.27311319360406305,56.47921262477472
0xb60f1ffe7158c2c076d255c2cd4c514391986d1d,13891780,14197217,2021-12-28,2022-02-13,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,430.6126809644712,314.4459070900817,275.7769240147802,-116.16677387438955,-154.83575694969102,-0.2697709078474031,-0.35957082499961524,0.14021834210185408,0.00024232187626042122
0xbce03405638247f5ca3ea767b2367b1af307ea81,12516218,14741432,2021-05-27,2022-05-09,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4587.099658407011,6554.777657985467,6500.737250487109,1967.6779995784564,1913.6375920800983,0.42895906915215865,0.41717811571258917,0.008312965963100372,26.54498962718172
0xbddb225adcd088445aa37f061bebc87c097757ae,12576821,12968650,2021-06-05,2021-08-06,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3878.1657370781513,5736.296689908855,8097.123808393138,1858.1309528307038,4218.958071314986,0.4791262361650996,1.0878746183997776,-0.2915636680813931,281.42154501739105
0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,12538495,12694656,2021-05-31,2021-06-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51905.09917825597,39924.322694451956,40041.897718162334,-11980.776483804017,-11863.201460093638,-0.23082079937192357,-0.22855560721215917,-0.0029362999860280945,0.05471763564217773
0xc25c0092307a5b8afd8a4bd01351a92579040951,11722665,11741329,2021-01-25,2021-01-28,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7172.880599147301,7542.642936259286,8589.766371524553,369.7623371119853,1416.8857723772517,0.05155004771108862,0.1975337178407359,-0.1219035990008443,33.82703402169477
0xc2dae49e3dba0df327f66c0ce64bc3c964aaaa5d,12640526,13460563,2021-06-15,2021-10-21,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10167.66451529849,12701.99775801802,11404.020641066436,2534.333242719531,1236.3561257679467,0.24925421554835114,0.12159686463963267,0.11381749979279283,2150.5877737420965
0xc50e1c84128fdefcddc26543384bcd57bd73d072,11740457,11864038,2021-01-27,2021-02-15,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8304.7710944323,9206.168945550828,9734.821774654612,901.3978511185269,1430.0506802223117,0.10853975875660722,0.17219627897764078,-0.05430534234126143,72.50564148817192
0xc5c5b53438a7fc9cddea4f0ded2d12fbf75b6c76,13495359,13629698,2021-10-26,2021-11-17,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,46830.37939462505,54685.68794428778,55471.471956689486,7855.308549662732,8641.092562064434,0.16773958808807607,0.1845189527346903,-0.014165551853666681,0.29363948046987787
0xc6188d9db6dd9264cec38468781987dec98b52fe,12546731,13478193,2021-06-01,2021-10-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,236.51159939169725,400.3653849902877,365.182536510368,163.85378559859043,128.67093711867074,0.6927938672776255,0.5440364762219257,0.09634318446912046,51.73163063224309
0xc7683255d313641337be5061a7eb0ccb8e957471,14479487,14741464,2022-03-29,2022-05-09,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,187959.73748175104,148891.61568908574,156035.66466316386,-39068.121792665304,-31924.072818587185,-0.20785367289874204,-0.16984527243068046,-0.0457847184456199,0
0xcab146ce6085eff2f86085953bf2070c158de984,13052287,13059662,2021-08-19,2021-08-20,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5094.040478025008,5688.903698205139,6320.767816913215,594.8632201801311,1226.7273388882068,0.11677630414330027,0.240816174150979,-0.09996635488133629,2.7584529431328493
0xcae46a7aec75320cb2c3ef014db0aca3ce612d68,11747916,11772436,2021-01-29,2021-02-01,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,659.8625946870811,1031.637438159378,1571.201417316846,371.7748434722969,911.3388226297648,0.5634125141592535,1.3811039297688001,-0.343408536429967,0.3335830346182809
0xcfdac910ea7bf7a3005a0fec2a2eded6b3c9f056,13564245,13683897,2021-11-06,2021-11-25,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,95587.78373432059,96960.68804405344,97367.96817757057,1372.904309732854,1780.1844432499784,0.014362759090102385,0.018623555999560296,-0.004182896502208663,3256.526768757932
0xd1b067580ad619b32cc06309012b6b46d506ed6e,11674869,14599194,2021-01-17,2022-04-17,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,368.51178853629835,3359.364795049446,1414.5675386057258,2990.8530065131476,1046.0557500694274,8.11603074732723,2.838595080565221,1.374835208194172,46.23449593280372
0xd21da717ee1805325cd4f84cbedcddf8fc0a809c,12558269,13181459,2021-06-03,2021-09-08,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7893.728326944983,13002.426910004044,14479.745504379853,5108.698583059061,6586.01717743487,0.6471844952683115,0.8343354248655501,-0.10202655798949972,0.025723648874204953
0xd940072500f52a6a6f372de8eb84617af4a26681,13061099,14196116,2021-08-20,2022-02-13,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28868.913729842763,15994.843373023203,7303.665696436094,-12874.07035681956,-21565.24803340667,-0.4459492475988524,-0.7470058705781489,1.1899747384149946,532.4052092612219
0xda72328bbd8a6ef80238a8dfd61b0bf61ab03148,14371310,14505060,2022-03-12,2022-04-02,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1372.7729953719231,2241.9577138196914,2735.9247521035095,869.1847184477683,1363.1517567315864,0.6331598315075257,0.9929913841015425,-0.18054847374878735,0.0023287998513432944
0xdb46ddfdc731bbb7d9b8321fa1dc5e8c7f1a9c8e,11721888,11982197,2021-01-25,2021-03-06,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,242.08142959315188,184.17504060308036,142.07616954524755,-57.90638899007152,-100.00526004790433,-0.2392021109896387,-0.41310587192076514,0.29631197964149375,11.950681986634914
0xdc7bf974d38e52a66d5259feaa9552432f7dc0ca,13528399,14477209,2021-11-01,2022-03-28,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,189.5140360119936,204.26788733620657,228.45556392173455,14.753851324212974,38.941527909740955,0.07785096890279547,0.20548096979622396,-0.10587475380470189,26.694546889907
0xde309c38b460194a9a873cc66c963d7e1f137cfa,13931936,14542665,2022-01-03,2022-04-08,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,871.036915821302,986.7128502148763,1077.693719841062,115.67593439357427,206.65680401975987,0.13280256243158564,0.2372537836985966,-0.08442182407781262,36.97136078945601
0xdf1b1aba9e86bd0c3b264b689d8cd5c4812f0cdd,14258055,14311717,2022-02-22,2022-03-03,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2608.721999850006,2659.052100124626,2687.448184623736,50.330100274620236,78.72618477372998,0.0192930102469769,0.030178066033198062,-0.010566188647497747,25.199983160711334
0xdf47c23814de96229d535d93bbf8e41196fe8b7e,12003150,12614959,2021-03-09,2021-06-11,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,717.3869756660964,1938.240251614869,2657.1283536632527,1220.8532759487725,1939.7413779971562,1.7018057441246488,2.703898235950129,-0.2705507624640292,21.763339985584487
0xe2e4f2a725e42d0f0ef6291f46c430f963482001,14501226,14621451,2022-04-01,2022-04-20,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,393262.3231335775,312365.8381001875,269890.6799097159,-80896.48503339,-123371.64322386158,-0.20570616678657083,-0.3137133561151154,0.15737912181584196,2276.881346516144
0xe2e74116ad684cd1c6902b784b92158f87ed36e3,13565216,13687352,2021-11-06,2021-11-26,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,82376.16181971176,83739.05848232876,82035.14663002254,1362.8966626170004,-341.0151896892203,0.016544794422442652,-0.0041397314727477244,0.020770510230094928,0
0xe5a75edda6c51c6a54e3882f4241f4bf330437f7,13247701,13478026,2021-09-18,2021-10-24,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,522.2155869988917,459.5677018472807,330.7634204995146,-62.64788515161098,-191.45216649937709,-0.11996555964872786,-0.36661518971432655,0.389415132886362,21.16354435218699
