account,position_start_block,position_end_block,position_start_date,position_end_date,tokenA,tokenB,position_investment_value,position_redemption_value,position_redemption_value_if_held,pool_net_gain,hodl_net_gain,pool_roi,hodl_roi,pool_vs_hodl_roi,claimed_rewards_in_USD
0x3b2ab546a4b8aff2d7bae7c43f6c1db4d684e963,13617514,14736534,2021-11-15,2022-05-08,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41321.99410573325,19564.641598857233,19864.252527294728,-21757.352506876014,-21457.74157843852,-0.5265320074148424,-0.519281366807546,-0.015082919834300842,0
0x3b38293f54c4689a84c99ebcfb23e7a4f74da438,13021770,14029676,2021-08-14,2022-01-18,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,247928.06842343308,304541.8017374963,309683.3209201921,56613.733314063196,61755.25249675903,0.22834741412728368,0.24908536128829128,-0.016602505964539317,0
0x3b8cf468e2112ce46d1dd2ef4c3ac260370456e3,13119141,13941579,2021-08-29,2022-01-04,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6407.162536724675,9667.635694426997,9849.269055607794,3260.473157702322,3442.106518883119,0.5088794203383933,0.537227906917235,-0.018441303629265944,0
0x3bb9a018be66ac8ddab18cdde0c51c61ac6eecfa,12919761,13034502,2021-07-29,2021-08-16,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,26373.131652477947,42148.63460968595,49653.09721369725,15775.502957208002,23279.965561219302,0.5981657076256159,0.8827152523250678,-0.15113785494011694,0
0x3bb9a018be66ac8ddab18cdde0c51c61ac6eecfa,13077360,13078989,2021-08-22,2021-08-23,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,59213.98572489291,61100.35419287733,61099.86001953452,1886.3684679844155,1885.8742946416096,0.03185680620704116,0.0318484606559563,8.08796194701404e-06,0
0x3bb9a018be66ac8ddab18cdde0c51c61ac6eecfa,13081386,13085121,2021-08-23,2021-08-24,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,53157.229546859686,52862.543316872354,52860.576096064375,-294.6862299873319,-296.6534507953111,-0.005543671716893319,-0.005580679304097332,3.721527371181336e-05,0
0x3be8c0e364f52bc04a0763acd0a2de183e8c3d3a,12849862,14459488,2021-07-18,2022-03-26,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35158.82056675377,5960.402743623603,124483.99759122892,-29198.417823130167,89325.17702447515,-0.8304720508952519,2.540619269491115,-0.9521191248758261,0
0x3bfb48e9c1a0e9e54bad4e165fbe67ff3780ca49,14874292,14874305,2022-05-30,2022-05-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2381.1790072678973,2381.1790072678973,2381.1790072678973,0.0,0.0,0.0,0.0,0.0,0
0x3c1f69428ff1ab301d787df8de323896721ad606,13253486,14685746,2021-09-19,2022-04-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4102.500721398776,3714.5616833880435,3691.1759431778355,-387.939038010732,-411.32477822094006,-0.09456160141233602,-0.10026196365437715,0.006335579926345806,0
0x3c341b8963b88e9652c469ffb1628e7ba69c73ac,13542785,13606596,2021-11-03,2021-11-13,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1353.6890095597778,1296.1381858409477,1296.2814589256868,-57.55082371883009,-57.40755063409097,-0.04251406586919526,-0.042408226873881474,-0.00011052621616439768,0
0x3c50368d48d418f269c271aa4a1815017439d3ea,13716478,13801769,2021-11-30,2021-12-14,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,34281.8541242396,24304.49203410212,24571.71398029906,-9977.362090137482,-9710.140143940542,-0.29103916182534617,-0.2832443107875782,-0.010875185443359433,0
0x3c7e77dc474bba4bca4dc9ee12f08633d37899f5,12977403,14953038,2021-08-07,2022-06-13,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12226.669626253275,3225.2684315747056,6744.298935572657,-9001.401194678569,-5482.370690680618,-0.7362103884242226,-0.4483944408630127,-0.5217785477207871,0
0x3c9721224d72d86e4b36e05cb0fe82bbbfe65a1f,13539303,14547205,2021-11-02,2022-04-08,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3601.172727328566,2168.97146206603,2194.2898528994087,-1432.2012652625358,-1406.8828744291573,-0.3977041296558347,-0.3906735335832713,-0.011538307393585344,0
0x3cc433683d73c2a6e553b12a4bea89c69ac993c0,13191642,14628018,2021-09-09,2022-04-21,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16952.44074412663,7130.155306719656,17626.378456904466,-9822.285437406974,673.9377127778353,-0.579402434473043,0.03975461250388554,-0.5954838185193574,0
0x3d12e7dfa11b3560791e38133c5e7b826f93180c,12966241,13388642,2021-08-05,2021-10-10,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8662.937793189212,8607.681332700795,15654.508207899991,-55.25646048841736,6991.570414710779,-0.006378489815759719,0.807066907511161,-0.4501468063776696,0
0x3d1328f287e1f35479480f0adce18e07db3dd157,12888104,13625766,2021-07-24,2021-11-16,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2799.062841685083,11090.555277917614,13404.393067538691,8291.492436232531,10605.330225853608,2.9622387581841187,3.788886075694185,-0.172617870720643,0
0x3d267a32f84d14b22822301c2659556b8faad930,13042350,13051365,2021-08-17,2021-08-18,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2557.9181728208096,2513.1339532421125,2512.303865069549,-44.78421957869705,-45.61430775126064,-0.017508073578956635,-0.01783259067312474,0.0003304091452092767,0
0x3d44b39b94ba1069ab4a46224fe08ca34913d06e,13414303,13905816,2021-10-14,2021-12-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25256.18499522057,31617.879973431365,32157.634158449888,6361.694978210795,6901.4491632293175,0.2518866162650721,0.2732577847578854,-0.01678463603258246,0
0x3d5f1ad033c4e7c6a6d433d50d694c488dcaebcf,13085242,14458816,2021-08-24,2022-03-26,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7834.055594411528,8419.884734906393,8395.118493857368,585.829140494865,561.0628994458402,0.07477980382380359,0.0716184475185596,0.0029500764125182976,0
0x3da6635b6037f9a9d4ac131932914020562a4c0f,12750389,12814109,2021-07-02,2021-07-12,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3374.7531434673238,4219.369233331452,4347.6929477861995,844.6160898641283,972.9398043188758,0.2502749249968382,0.2882995475394233,-0.029515358144159783,0
0x3da6635b6037f9a9d4ac131932914020562a4c0f,13064561,13097056,2021-08-20,2021-08-25,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17615.876342363797,16667.852294867218,16664.143846195708,-948.0240474965794,-951.7324961680897,-0.05381645676160374,-0.05402697417211665,0.00022254060609041597,0
0x3da6635b6037f9a9d4ac131932914020562a4c0f,13440104,13451109,2021-10-18,2021-10-20,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,301795.8707443123,302677.299850633,302669.4539868559,881.4291063207202,873.5832425436238,0.002920613539697782,0.0028946162861311696,2.592221869021876e-05,0
0x3da6635b6037f9a9d4ac131932914020562a4c0f,13600933,13629281,2021-11-12,2021-11-16,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,442242.7958386892,22456.170380792482,407711.80620625673,-419786.62545789673,-34530.989632432465,-0.9492220775734616,-0.0780815198288224,-0.9449214615839892,0
0x3dcba64c3596aa254ad41502d8e15f9b54aa6e61,12976039,14457120,2021-08-07,2022-03-25,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2078.03487255083,2904.4576365043313,2967.8647954943744,826.4227639535011,889.8299229435443,0.39769436734189656,0.4282074062844094,-0.02136457128582944,0
0x3e17fac953de2cd729b0ace7f6d4353387717e9e,12733352,12759126,2021-06-30,2021-07-04,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,577823.8125786473,660212.5908873663,661910.5065221824,82388.77830871905,84086.6939435351,0.14258460194127973,0.14552306795436906,-0.002565174019879597,0
0x3e17fac953de2cd729b0ace7f6d4353387717e9e,12777301,13510825,2021-07-07,2021-10-29,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2956943.799169805,353797.5232379731,6722386.315766767,-2603146.275931832,3765442.5165969618,-0.8803502713384997,1.2734237687081345,-0.9473702482096019,0
0x3e17fac953de2cd729b0ace7f6d4353387717e9e,13741346,15049803,2021-12-04,2022-06-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1630609.7096458445,189351.42917605423,386023.54355202086,-1441258.2804697903,-1244586.1660938237,-0.8838769154531897,-0.7632642923266647,-0.5094821744971183,0
0x3e634cea4e5f7b514b1135bf5b37d088d18cc857,12984273,13783989,2021-08-08,2021-12-11,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,52651.65606318272,11537.32276966246,90061.78564220484,-41114.33329352026,37410.12957902211,-0.780874456145928,0.7105214228044305,-0.8718954694558507,0
0x3e673ba53ae04d4d56c13621c60307cf3140fbb2,13434196,13569543,2021-10-17,2021-11-07,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8069.702019369596,2741.976056129431,10275.871148997781,-5327.725963240166,2206.169129628185,-0.6602134689053074,0.2733891690588757,-0.7331636397176059,0
0x3ea81e57226d4386ad441683f0ebb63595ee91fb,12487041,12669635,2021-05-23,2021-06-20,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,39208.59392469995,32195.297411328185,32447.726512006564,-7013.296513371763,-6760.867412693384,-0.17887141086570943,-0.17243330443518634,-0.007779562016000502,2256.374338315144
0x3ea81e57226d4386ad441683f0ebb63595ee91fb,12669649,12697417,2021-06-20,2021-06-24,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32195.29741132818,31685.88461562914,31656.218097085988,-509.41279569904145,-539.0793142421935,-0.015822583937982207,-0.016744038961805457,0.0009371466437389408,199.3885047604368
0x3ef1412c359132d3be85e50f791d92c56e4c7cc9,13022712,14923756,2021-08-14,2022-06-08,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32395.24814910506,18159.527607744087,17959.038670882925,-14235.720541360974,-14436.209478222136,-0.43943853974627584,-0.4456273775640439,0.011163678665396259,0
0x3efd4f0938c1d516235d491ffd87314112bbf365,13164366,14332118,2021-09-05,2022-03-06,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2288.370288956584,2039.720001949929,2046.157603411702,-248.65028700665493,-242.21268554488188,-0.1086582395369373,-0.10584505781855887,-0.0031461904259179217,0
0x3f1ec4090d07ec2f0e8310088a7e3e35d01e906f,13035390,13906876,2021-08-16,2021-12-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6217.479364130446,9407.509070483487,9666.279877396892,3190.0297063530415,3448.8005132664457,0.5130744341118031,0.5546943240637169,-0.02677046497675904,0
0x3f58a0a8eb96cc1c600e785b38d5382d0fc4e89c,12840241,12925955,2021-07-16,2021-07-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1327.666208360246,2205.629295861212,2290.9972285159647,877.9630875009661,963.3310201557188,0.6612829956599615,0.7255822390369453,-0.037262346541576244,0
0x3f5f12699e2f29cc35201ad9f070b7023ae28718,13084430,13346313,2021-08-24,2021-10-03,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,219.2702493489812,236.6023782934446,236.1732718653884,17.332128944463392,16.90302251640719,0.07904459905492384,0.07708762390973095,0.0018169135934263502,0
0x3f9240676a2312489e93787f41a210370197b4ed,13064640,13751952,2021-08-20,2021-12-06,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,972.9988006014876,1721.0518933471144,1828.4955306416796,748.0530927456268,855.496730040192,0.7688119371608639,0.8792371886906147,-0.058760678106147546,0
0x3f93872334ddf259fd50b3f7267250cce16a3948,13281403,14455150,2021-09-23,2022-03-25,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20190.543838539368,8680.199224677592,17263.420646621074,-11510.344613861776,-2927.1231919182937,-0.5700859127871051,-0.14497495537148686,-0.4971912344395926,0
0x3fa756e0b4afcc0f0bfd755281fedf82d92927bd,12374833,15051958,2021-05-05,2022-06-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6663.651958382723,5731.222084454628,8641.708193480392,-932.4298739280948,1978.0562350976688,-0.13992775729457466,0.29684266937280823,-0.3367952312045825,0
0x3fb840c9f362407eeb62b221f712d78feccfc80b,12867279,14898757,2021-07-21,2022-06-03,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,126047.40924892249,19140.080774393064,76175.36754481695,-106907.32847452942,-49872.04170410553,-0.8481517320471489,-0.3956609818581564,-0.7487366140618592,0
0x3fc1ff9fdb1a893b53870c993de55fee97bf4ddb,12889266,12889347,2021-07-24,2021-07-24,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4269.261626909399,4270.477371650817,4270.519038437991,1.215744741418348,1.2574115285924563,0.0002847669802561267,0.00029452669770035174,-9.756843793242659e-06,0
0x3fd23c8dd84609d08de3528387bd761e3fa49c9b,13298068,13950972,2021-09-26,2022-01-06,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15406.851524380949,21413.43166998357,21635.994968141124,6006.58014560262,6229.143443760175,0.3898642195712317,0.40430995482125043,-0.010286714268758044,0
0x3fd9d1efa95655f241bdb928acc8f5e055177e99,13741908,13767840,2021-12-04,2021-12-09,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,543.8889526923516,566.323621042689,566.6309004834014,22.434668350337347,22.741947791049824,0.04124861929862991,0.041813586539077414,-0.000542292064287939,0
0x3ffb51821a6fc977fbad9ff5b28a9ee20cd66cd7,13098591,13751521,2021-08-26,2021-12-06,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1901.6377596684254,3617.7908764421654,3851.9252834563977,1716.15311677374,1950.2875237879723,0.9024605806486369,1.025583086932408,-0.06078373534912896,0
0x400f5edab54b9d01b764b9fd7ce93addf6215c5e,12857213,12857230,2021-07-19,2021-07-19,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,549.0004013091861,549.0004013091861,549.0004013091861,0.0,0.0,0.0,0.0,0.0,0
0x40378f6372c60402da60ff840719513184ec64c9,13197554,13210810,2021-09-10,2021-09-12,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,486.16513840979746,483.27972501877514,483.2617466894394,-2.8854133910223254,-2.9033917203580586,-0.005935047914912726,-0.005972027796675821,3.720205346045457e-05,0
0x4037f3e6587b32acbde5115166509dd330e19ace,13499971,14181800,2021-10-27,2022-02-11,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8129.524146251826,6504.056159698737,6480.1339055942235,-1625.4679865530888,-1649.3902406576026,-0.19994626466575197,-0.20288890357968437,0.003691629594854813,0
0x404c517f611f5f872539351131e51e0e32dacd1b,13069012,13845622,2021-08-21,2021-12-21,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1789.987095186053,1870.1274502983456,3025.596886650925,80.14035511229258,1235.6097914648722,0.044771470882566736,0.6902897762715109,-0.3818980120750933,0
0x405e448c358364830f14907f1dbd82878b4ce40b,13314455,14664265,2021-09-28,2022-04-27,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4883.771211359501,5007.919440261407,4976.782581521946,124.1482289019059,93.01137016244502,0.025420566101282745,0.019044989238255768,0.006256423347700059,0
0x4068d88c147cabf6742b3ffb16e6889cfb7b2e47,13550938,14328515,2021-11-04,2022-03-05,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7372.511487610815,4124.187105255978,4154.898480132496,-3248.3243823548364,-3217.6130074783187,-0.44059943315293637,-0.43643377333292427,-0.00739160656352268,0
0x4076cfba6eda0530949e1209c559aaccd3f31ad9,13199397,13298728,2021-09-10,2021-09-26,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4949.354681567624,4872.698161669266,4894.306118738914,-76.65651989835806,-55.04856282870969,-0.015488184789795346,-0.011122371777824174,-0.004414917364264897,0
0x407fa6dafe79ed29b46ddba507c064934193a3ec,12917738,12936436,2021-07-29,2021-08-01,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,298.11952705488943,239.31611328887413,345.84475219747196,-58.8034137660153,47.72522514258253,-0.19724777624240789,0.1600875515068002,-0.30802444805573237,0
0x40c3f54f55a7ad28dc54b7991815c3fd0ccb328d,12960733,13035180,2021-08-04,2021-08-16,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11043.61138884915,12193.967001059753,15768.65158845657,1150.355612210602,4725.04019960742,0.10416480367754773,0.42785281310951795,-0.22669564149756868,0
0x40d122e0f8600d5cd4f2916edf78b9baa523e8e9,13361396,13563902,2021-10-05,2021-11-06,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5836.29652910149,9365.962231373187,9588.440596863142,3529.6657022716972,3752.144067761652,0.6047783358285082,0.6428981202466939,-0.023202768296102134,0
0x40d3aaf33366576a7fc3987b047a4d2c8d77ea4f,13925637,14471617,2022-01-02,2022-03-28,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23249.55257602464,8122.233364257458,16487.08563761127,-15127.31921176718,-6762.466938413367,-0.6506499065864496,-0.2908643904565693,-0.5073578470576655,0
0x4122073467e2ffa208b3484f2c1a6a0d92a07304,13311938,14455530,2021-09-28,2022-03-25,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5383.976797359406,5745.078433954246,5716.796001109969,361.1016365948399,332.81920375056325,0.06706968662493934,0.06181661182377231,0.004947252418799853,0
0x4141505d80d2eabc050dc9ebf604e408831b9b9a,13481543,13716045,2021-10-24,2021-11-30,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,128707.46694249645,52210.72886096533,220594.30627032233,-76496.73808153112,91886.83932782587,-0.5943457664014793,0.7139200351824095,-0.7633178764052738,0
0x41629e73acb871e85415d88c8a73e8e46ef8e802,12958750,12961868,2021-08-04,2021-08-05,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,198345.11525807227,99195.51481700227,214756.07138430007,-99149.60044107,16410.9561262278,-0.4998842563481522,0.08273940149660382,-0.5381014647101892,0
0x41933dd76c30a401e9a63ba7ef9628b0e7901124,12830012,12830447,2021-07-15,2021-07-15,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10317.90108428575,10502.445848608502,10503.843758736883,184.5447643227526,185.94267445113292,0.017885882294783367,0.018021366257748406,-0.00013308557900221663,0
0x4197df5ba63e55a3f0e1051a296d01db86fd7608,13092099,13697044,2021-08-25,2021-11-27,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4095.379542642416,1931.643499641183,9145.284247733307,-2163.7360430012327,5049.904705090891,-0.528335901586584,1.233073675470039,-0.788782562978297,0
0x41ac491300631c2ab94a3456c04b26b28b66955c,12738192,14586358,2021-07-01,2022-04-15,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5727.7632998571935,18965.575399090296,26083.86585856351,13237.812099233102,20356.102558706316,2.311166053171777,3.5539357150484623,-0.27290013290480986,0
0x41be8a84e4465b9318bb4d9f9d7702b1c33d9578,13098102,13685361,2021-08-26,2021-11-25,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12041.730357534265,4407.999668725698,25560.359738064937,-7633.730688808567,13518.629380530672,-0.6339396799424509,1.1226484051000478,-0.8275454761240615,0
0x41c8655ec737038da3c106082c43a5466e974791,13028273,13498016,2021-08-15,2021-10-27,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,647.3601209714639,964.1680840247956,966.7284786355904,316.8079630533317,319.3683576641265,0.48938442883678474,0.4933395606526781,-0.002648514725053354,0
0x420a2548c167fda0678f0a55ab776b66b7eb564a,13065544,13700119,2021-08-21,2021-11-28,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3267.007006735798,6366.158210388838,6977.210538770147,3099.15120365304,3710.203532034349,0.9486209234517469,1.1356582720467951,-0.0875783129928336,0
0x42199caf980add31d5961a8e537517c45453c4eb,13630379,13632677,2021-11-17,2021-11-17,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1000.4114239146928,1005.7504782877191,1005.7546912539322,5.339054373026329,5.343267339239333,0.005336858661743552,0.005341069895354338,-4.188860613467449e-06,0
0x424e982091fc21fb9a1fa9a3730a887b126c6391,13752584,13887610,2021-12-06,2021-12-27,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10477.783233845412,9959.742426227036,9967.787453644154,-518.0408076183758,-509.99578020125773,-0.04944183288169167,-0.048674015182320785,-0.0008071026247832791,0
0x4263456813dd52f473db3ea054f278a395317ebe,13027455,13522656,2021-08-15,2021-10-31,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1951.4472236584631,3170.9568142696626,3209.3517272543686,1219.5095906111994,1257.9045035959055,0.6249257350270184,0.6446008318060773,-0.011963448150182418,0
0x427142e1a08d2713806c59c9b4ae9c8611f9add5,13078697,13130337,2021-08-23,2021-08-31,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13003.686957178688,12764.889956907267,12757.62711145039,-238.79700027142098,-246.05984572829766,-0.018363791827485747,-0.018922313843648803,0.0005692943831504553,0
0x42a63047a1cd8449e3e70adeb7363c4ca01db528,13327663,14703027,2021-09-30,2022-05-03,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2485.108950352572,2378.6583435008833,2363.9982244294824,-106.45060685168846,-121.11072592308938,-0.04283538829820154,-0.048734573953349986,0.006201408664314427,0
0x42b1000380fd2734b128af60b0fa72d673ccd205,14499812,14499836,2022-04-01,2022-04-01,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3083.532729287531,3083.541118640155,3083.541108162226,0.0083893526243628,0.008378874695154082,2.7206951768925156e-06,2.717297149328482e-06,3.3980183306080506e-09,0
0x42d02f4cd48bdac116b7e3a4895f586777948fae,12935473,13038452,2021-07-31,2021-08-16,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,98421.95922715022,158050.87612753676,161128.27618183504,59628.91690038654,62706.31695468482,0.6058497246815382,0.6371171377513785,-0.019099068935767693,0
0x42dc9df86ffd7788b9b398dd00370ef5941f7a85,13390655,14289398,2021-10-10,2022-02-27,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1464.0615679722773,1191.6788011891997,1186.126375189202,-272.3827667830776,-277.9351927830753,-0.18604597835344266,-0.1898384595724448,0.004681142006569084,0
0x42e9d54691ccd63c23b97e331bc4e6dbb03b3877,13428315,14601751,2021-10-16,2022-04-17,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3890.4102854073026,2943.3161077692953,2929.6151102161703,-947.0941776380073,-960.7951751911323,-0.2434432638610126,-0.24696499975722813,0.004676722722157883,0
0x42fd445e08c89e264695e3687d3fd3547c75d6b2,13105276,13219652,2021-08-27,2021-09-13,0x767fe9edc9e0df98e07454847909b5e959d7ca0e,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3016.2964384971788,2955.794986289914,2956.686354635178,-60.50145220726472,-59.61008386200092,-0.020058191706584582,-0.019762674219016976,-0.0003014754486441916,0
