market,account,position_start_block,position_end_block,position_start_date,position_end_date,tokenA,tokenB,position_investment_value,position_redemption_value,position_redemption_value_if_held,pool_net_gain,hodl_net_gain,pool_roi,hodl_roi,pool_vs_hodl_roi,claimed_rewards_in_USD,position_trade_counter
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x024bcbcaad82e67f721799e259ca60bc7d363419,12200564,12235059,2021-04-08,2021-04-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,427705.57319614897,4329642.21438802,430603.4967299466,3901936.6411918714,2897.9235337976133,9.122950192193109,0.006775510340307406,9.054823630713244,14300.987342761175,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x02ce3b6c086e88616783163fb095578c86fbd4a9,10830301,10879213,2020-09-10,2020-09-17,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,10681.438830321922,10668.29222350251,10635.83604430675,-13.146606819411318,-45.60278601517166,-0.001230789880300714,-0.004269348609263838,0.0030515870177534174,253.8334415005702,8
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x02ce3b6c086e88616783163fb095578c86fbd4a9,11072620,11092244,2020-10-17,2020-10-20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,15033.744130325464,15188.102882215926,15186.741977145979,154.35875189046237,152.9978468205154,0.010267485634473193,0.010176962271952887,8.961139077722837e-05,18.733327103793673,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x02ce3b6c086e88616783163fb095578c86fbd4a9,11271581,11284968,2020-11-16,2020-11-19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,16605.450614662495,16748.57610759041,16746.228360965746,143.125492927913,140.77774630325075,0.008619187533612259,0.00847780343756194,0.0001401955457704541,5.5048649137623835,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x02de26d2d4ff9e670289fb7caf4cd85b36d37753,11277711,11342927,2020-11-17,2020-11-27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,12295.723900811028,13398.038276600397,13351.880489157367,1102.3143757893686,1056.156588346339,0.08965022187239091,0.08589625115741861,0.003457025209333829,0.09390358553821246,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x02de26d2d4ff9e670289fb7caf4cd85b36d37753,11354950,11398819,2020-11-29,2020-12-06,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,26229.48822260103,26353.30810874713,26336.143960653026,123.81988614609872,106.65573805199529,0.0047206367541478556,0.004066253109738289,0.0006517335309127707,37.230367788149366,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x02ffa6eec397547e625e69c337d375e232c983de,11675446,13854933,2021-01-17,2021-12-22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,9883.76600943457,19463.718786781894,19670.455710876922,9579.952777347324,9786.689701442352,0.969261389656813,0.9901782065763644,-0.010510022092711948,1161.3872435829335,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0300fb2560ddf901b9bc408b119aca8f0143304a,10859729,10915249,2020-09-14,2020-09-23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,34592.66395166345,209555.3456007925,33177.2515198273,174962.68164912905,-1415.41243183615,5.057797280186501,-0.04091654906409968,5.3162358544244865,1522.845366119089,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0300fb2560ddf901b9bc408b119aca8f0143304a,11337660,11676575,2020-11-27,2021-01-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,262797.078928299,441584.5036446032,468666.63542465307,178787.42471630417,205869.55649635405,0.6803250075891603,0.7833784048738345,-0.0577854912917176,1277.3305982245581,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0300fb2560ddf901b9bc408b119aca8f0143304a,12001271,12306386,2021-03-09,2021-04-25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1040866.8179383217,1216929.0222642343,1205212.9764252375,176062.20432591252,164346.15848691575,0.1691495984804709,0.15789355146553855,0.009721141464762138,4387.539781645439,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x035498253b35260741926dc043b048caa2352419,11675490,12989256,2021-01-17,2021-08-09,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,133.4730203513049,219.97084107657543,216.75121785178152,86.49782072527051,83.27819750047661,0.6480547192054672,0.6239328163945489,0.014854002928811888,0,2
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x036fae577677161f31151be175ad19dbfe8f0e06,11756693,12760208,2021-01-30,2021-07-04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,2733.444299046262,4017.44931602092,3789.675231938272,1284.0050169746578,1056.23093289201,0.4697388629512829,0.3864102638786326,0.06010385327033686,0,2
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0387c1cd260ce5aa234340db19276e125d7a735e,11139953,11147103,2020-10-27,2020-10-28,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,173852.29577522128,179107.96264585303,179160.42095811781,5255.666870631743,5308.125182896532,0.03023064404870988,0.03053238474204311,-0.00029280078705023956,70.40944126929948,8
